NameTH	NameEN	LastNameTH	LastNameEN	DepartmentTH	doc_count	cited_by_count
อรสุธี 	Orasutee 	ชัยทองศรี	Chaitongsri	คณะศิลปศาสตร์	2	0
นาวิน 	Navin 	วรรณเวช	Wannawetch	คณะศิลปศาสตร์	12	0
สุกัญญา 	Sukanya 	รัตโนทยานนท์	Ratanotayanon	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
วราภรณ์ 	Waraporn 	สำเภา	Sampao	คณะศิลปกรรมศาสตร์	0	0
อมลชญา 	Amolchaya 	ขวัญเกื้อ	Kwankua	คณะแพทยศาสตร์	0	0
ทศนัย 	Tossanai 	พิพัฒน์โชติธรรม	Pipatchotitham	คณะแพทยศาสตร์	0	0
พัชราภรณ์ 	Patcharaporn 	ฐิติวงศ์เศวต	Thitiwongsawet	คณะวิศวกรรมศาสตร์	3	0
สัณห์สิรี 	Sunsiree 	โฆษินทร์เดชา	Kosindesha	คณะเศรษฐศาสตร์	0	0
จุฬารัต 	Jularut 	ผดุงชีวิต	Padunchewit	คณะสังคมวิทยาและมานุษยวิทยา	0	0
กิตติพงศ์ 	Kittipong 	กมลธรรมวงศ์	Kamolthamwong	คณะนิติศาสตร์	2	0
ณัฏฐพัชร 	Nattapat 	สโรบล	Sarabol	คณะสังคมสงเคราะห์ศาสตร์	3	0
วิไลรัตน์ 	Wilairat 	ประเสริฐ	Prasert	คณะแพทยศาสตร์	2	1
เพ็ญวิสาข์ 	Penwisa 	พิสิฏฐศักดิ์	Pisitsak	คณะวิทยาศาสตร์และเทคโนโลยี	2	0
ธีรชัย 	Teerachai 	อรุณเรืองศิริเลิศ	Arunruangsirilert	คณะพาณิชยศาสตร์และการบัญชี	7	4
สุวดี 	Suwadee 	ก้องพารากุล	Kongparakul	คณะวิทยาศาสตร์และเทคโนโลยี	2	0
ฌลณต 	Chollanot 	เกษตร	Kaset	คณะสหเวชศาสตร์	2	0
จิราภรณ์ 	Jiraporn 	คุ้ยทรัพย์	Kuesap	คณะสหเวชศาสตร์	4	0
เอมผกา 	Aimpaga 	เตชะอภัยคุณ	Techa-apikun	คณะนิติศาสตร์	4	1
กิตติวัฒน์ 	Kittiwat 	จันทร์แจ่มใส	Chunchaemsai	คณะนิติศาสตร์	4	0
จุฑามน 	Juthamon 	สิทธิผลวนิชกุล	Sithipolvanichgul	คณะพาณิชยศาสตร์และการบัญชี	4	15
ปรีชญา 	Preechaya 	มงคลหัตถี	Mongkolhutthi	สถาบันภาษา	0	0
กฤษณ์ 	Krit 	ปัทมะโรจน์	Pattamaroj	คณะพาณิชยศาสตร์และการบัญชี	2	2
บัณฑูร 	Banthun 	ราชมณี	Ratmanee	คณะศิลปศาสตร์	1	0
ศิริวรรณ 	Siriwon 	มุนินทรวงศ์	Munintarawong	คณะศิลปศาสตร์	1	0
นิติ 	Niti 	รัตนปรีชาเวช	Rattanaprichavej	คณะพาณิชยศาสตร์และการบัญชี	6	1
รวินทร์ 	Rawin 	ยังน้อย	Youngnoi	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
ฑัณธิดา 	Thuntida 	งามขำ	Ngamkham	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
ภทรวรรณ 	Patarawan 	แสงนวกิจ	Sangnawakij	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
แก้วขวัญ 	Kaewkwan 	ตั้งติพงศ์กูล	Thangtipongkul	คณะเศรษฐศาสตร์	0	0
อรณิศา 	Ornisa 	วิริยธนานนท์	Wiriyathananon	คณะศิลปศาสตร์	1	0
วิมลนิตย์ 	Wimonnit 	ชาวกงจักร	Chaokongjakra	สถาบันภาษา	0	0
เสาวธาร 	Saowathan 	โพธิ์กลัด	Phoglad	คณะสังคมสงเคราะห์ศาสตร์	6	0
ธาริตา 	Tharita 	อินทนาม	Intanam	คณะศิลปศาสตร์	1	0
พีระศักดิ์ 	Peerasak 	เภาประเสริฐ	Paoprasert	คณะวิทยาศาสตร์และเทคโนโลยี	1	0
เหมือนมาด 	Muanmard 	มุกข์ประดิษฐ์	Mookpradit	คณะศิลปศาสตร์	0	0
ทวีป 	Taweep 	ชัยสมภพ	Chaisomphob	ภาควิชาวิศวกรรมและเทคโนโลยีโยธา สถาบันเทคโนโลยีนานาชาติสิรินธร	2	0
อรรถสิทธิ์ 	Attasit 	พานแก้ว	Pankaew	คณะรัฐศาสตร์	6	0
สมนึก 	Somnuk 	ตั้งเติมสิริกุล	Tangtermsirikul	ภาควิชาวิศวกรรมและเทคโนโลยีโยธา สถาบันเทคโนโลยีนานาชาติสิรินธร	10	5
ไพศาล 	Pisal 	เย็นฤดี	Yenradee	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
จิรชัย 	Jirachai 	พุทธกุลสมศิริ	Buddhakulsomsiri	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	3	3
ศรัทธา 	Satha 	อาภรณ์รัตน์	Aphornratana	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	4	3
ปกรณ์ 	Pakorn 	โอภาประกาสิต	Opaprakasit	ภาควิชาการศึกษาร่วมและบัณฑิตศึกษา สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
ศุภชาติ 	Supachart 	จงไพบูลย์พัฒนะ	Chungpaibulpatana	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	2	0
พฤทธา 	Pruettha 	ณ นคร	Nanakorn	ภาควิชาวิศวกรรมและเทคโนโลยีโยธา สถาบันเทคโนโลยีนานาชาติสิรินธร	1	0
ธนัญชัย 	Thananchai 	ลีภักดิ์ปรีดา	Leephakpreeda	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	3	0
บัณฑิต 	Bundit 	ลิ้มมีโชคชัย	Limmeechokchai	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	4	0
นาวี 	Navee 	เจี่ยดำรง	Chiadamrong	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
วิญญู 	Winyu 	รัตนปิติกรณ์	Rattanapitikon	ภาควิชาวิศวกรรมและเทคโนโลยีโยธา สถาบันเทคโนโลยีนานาชาติสิรินธร	3	1
รัชต์นรินทร์ 	Rachnarin 	นิติศรวุฒิ	Nitisoravut	ภาควิชาวิศวกรรมและเทคโนโลยีเคมีชีวภาพ สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
Vladimir 	Vladimir 	Ignatievich Kuprianov	Kuprianov	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
วรรณวิภา 	Wanwipa 	ศิริวัฒน์เวชกุล	Siriwatwechakul	ภาควิชาวิศวกรรมและเทคโนโลยีเคมีชีวภาพ สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
มงกุฎ 	Mongkut 	เพียรธนะกูลชัย	Piantanakulchai	ภาควิชาวิศวกรรมและเทคโนโลยีโยธา สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
Sandhya 	Sandhya 	Babel	Babel	ภาควิชาวิศวกรรมและเทคโนโลยีเคมีชีวภาพ สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
อมร 	Amorn 	พิมานมาศ	Pimanmas	ภาควิชาวิศวกรรมและเทคโนโลยีโยธา สถาบันเทคโนโลยีนานาชาติสิรินธร	3	0
อลิส 	Alice 	ชาร์ป	Sharp	ภาควิชาการศึกษาร่วมและบัณฑิตศึกษา สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
ศิวรัตน์ 	Siwarutt 	บุณยรัตกลิน	Boonyarattanakalin	ภาควิชาวิศวกรรมและเทคโนโลยีเคมีชีวภาพ สถาบันเทคโนโลยีนานาชาติสิรินธร	1	0
สุชาดา 	Suchada 	เหรียญโมรา	Rianmora	ภาควิชาวิศวกรรมเครื่องกลและระบบการผลิต สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
ลักขณา 	Luckhana 	หล่อตระกูล	Lawtrakul	ภาควิชาวิศวกรรมและเทคโนโลยีเคมีชีวภาพ สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
นิรัตยา 	Nirattaya 	คำเสมานันทน์	Khamsemanan	ภาควิชาการศึกษาร่วมและบัณฑิตศึกษา สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
ไพบูลย์ 	Paiboon 	ศรีอรุโณทัย	Sreearunothai	ภาควิชาการศึกษาร่วมและบัณฑิตศึกษา สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
พิษณุ 	Pisanu 	ตู้จินดา	Toochinda	ภาควิชาวิศวกรรมและเทคโนโลยีเคมีชีวภาพ สถาบันเทคโนโลยีนานาชาติสิรินธร	0	0
สืบศักดิ์ 	Suebsak 	นันทวานิช	Nanthavanij	ภาควิชาเทคโนโลยีการจัดการ สถาบันเทคโนโลยีนานาชาติสิรินธร	1	0
บรรลือ 	Banlue 	ศรีสุชินวงศ์	Srisuchinwong	ภาควิชาเทคโนโลยีสารสนเทศ คอมพิวเตอร์และการสื่อสาร สถาบันเทคโนโลยีนานาชาติสิรินธร	2	0
ชวลิต 	Chawalit 	จีนอนันต์	Jeenanunta	ภาควิชาเทคโนโลยีการจัดการ สถาบันเทคโนโลยีนานาชาติสิรินธร	4	1
