Unnamed: 0	id	title	author	department	year	pages	FORREVIEW	tokenized_title
1705	1706	การคุมประพฤติผู้กระทำผิดที่เป็นผู้ใหญ่ 	วารุณี เกิดฉาย 	คณะสังคมสงเคราะห์ศาสตร์ 	2527	134	0	['การ', 'คุม', 'ประพฤติ', 'ผู้', 'กระทำ', 'ผิด', 'ที่', 'เป็น', 'ผู้', 'ใหญ่', ' ']
1706	1707	จุดอ่อนของการดำเนินการป้องกันและปราบปรามคอมมิวนิสต์ในประเทศไทย.	วีระ ชัยพิมลผลิน 	คณะรัฐศาสตร์ 	2518	109	0	['จุดอ่อน', 'ของ', 'การ', 'ดำเนิน', 'การ', 'ป้องกันและปราบปราม', 'คอมมิวนิสต์', 'ใน', 'ประเทศไทย', '.']
1707	1708	ปัญหาในการปฏิบัติงานของอาสาสมัครคุมประพฤติ กระทรวงยุติธรรม 	วนิดา เจียงไพศาลกุล 	คณะสังคมสงเคราะห์ศาสตร์ 	543	175	0	['ปัญหา', 'ใน', 'การ', 'ปฏิบัติ', 'งาน', 'ของ', 'อาสา', 'สมัคร', 'คุม', 'ประพฤติ', ' ', 'กระทรวงยุติธรรม', ' ']
1708	1709	ปัญหาและความต้องการของคนไร้ที่พึ่งในสถานสงเคราะห์ธัญญบุรี ปทุมธานี	จุฑามาศ ศรีจามร 	คณะสังคมสงเคราะห์ศาสตร์ 	2519	127	0	['ปัญหา', 'และ', 'ความ', 'ต้องการ', 'ของ', 'คน', 'ไร้', 'ที่', 'พึ่ง', 'ใน', 'สถานสงเคราะห์ธัญญบุรี', ' ', 'ปทุมธานี']
1709	1710	การศึกษาปัญหาและความต้องการบริการสังคมของผู้ถูกคุมความประพฤติในสำนักงานคุมประพฤติกลาง	นายิกา ภุมมะกสิกร 	คณะสังคมสงเคราะห์ศาสตร์ 	2530	162	0	['การ', 'ศึกษา', 'ปัญหา', 'และ', 'ความ', 'ต้องการ', 'บริการ', 'สังคม', 'ของ', 'ผู้', 'ถูก', 'คุม', 'ความ', 'ประพฤติ', 'ใน', 'สำนักงานคุมประพฤติ', 'กลาง']
1710	1711	บุตรนอกสมรส.	รัศฎา เอกบุตร 	มหาวิทยาลัยธรรมศาสตร์	ม.ป.ป.	465	0	['บุตร', 'นอก', 'สมรส.']
1711	1712	สัญญากับการสมรส.	ปิยะนุช โปตะวณิช 	คณะนิติศาสตร์ 	2528	94	0	['สัญญา', 'กับ', 'การ', 'สมรส.']
1712	1713	ผลของการหย่าโดยคำพิพากษาของศาล.	นุชทิพย์ บรรจงศิลป์ 	คณะนิติศาสตร์ 	2524	161	0	['ผล', 'ของ', 'การ', 'หย่า', 'โดย', 'คำ', 'พิพากษา', 'ของ', 'ศาล', '.']
1713	1714	การคุมประพฤติเด็ก	สมคิด ศรีสังคม 	คณะนิติศาสตร์ 	ม.ป.ป.	119	0	['การ', 'คุม', 'ประพฤติ', 'เด็ก']
1714	1715	การบริหารงานทัณฑสถานวัยหนุ่มมีนบุรี 	ประเสริฐ เมฆมณี 	คณะรัฐประศาสนศาสตร์ 	2508	125	0	['การ', 'บริหาร', 'งาน', 'ทัณฑสถาน', 'วัย', 'หนุ่ม', 'มีนบุรี', ' ']
1715	1716	การได้มาซึ่งสิทธิ์ในสังหาริมทรัพย์โดยทางอื่นนอกจากนิติกรรม.	พิสัย สิมศิริวงษ์ 	คณะนิติศาสตร์ 	2504	106	0	['การ', 'ได้', 'มา', 'ซึ่ง', 'สิทธิ์', 'ใน', 'สังหาริมทรัพย์', 'โดย', 'ทาง', 'อื่น', 'นอก', 'จาก', 'นิติกรรม', '.']
1716	1717	การบริหารงานคุมประพฤติของศาลคดีเด็กและเยาวชน.	สุเทพ ธรรมภิบาลอุดม 	คณะรัฐประศาสนศาสตร์ 	2506	203	0	['การ', 'บริหาร', 'งาน', 'คุม', 'ประพฤติ', 'ของ', 'ศาล', 'คดี', 'เด็ก', 'และ', 'เยาวชน', '.']
1717	1718	ประมวลกฎหมายแพ่งและพาณิชย์เรื่อง เช่าช่วง.	ประมูล สรรกำเนิด 	คณะนิติศาสตร์ 	2516	89	0	['ประมวล', 'กฎหมาย', 'แพ่ง', 'และ', 'พาณิชย์', 'เรื่อง', ' ', 'เช่า', 'ช่วง', '.']
1718	1719	บทบาทของงานสังคมสงเคราะห์กับการแก้ไขปัญหาเด็กและเยาวชนกระทำผิดซ้ำ.	ศรีหัทยา ชูสุวรรณ 	คณะสังคมสงเคราะห์ศาสตร์ 	2525	252	0	['บทบาท', 'ของ', 'งาน', 'สังคมสงเคราะห์', 'กับ', 'การ', 'แก้ไข', 'ปัญหา', 'เด็ก', 'และ', 'เยาวชน', 'กระทำ', 'ผิด', 'ซ้ำ', '.']
1719	1720	การศึกษาการให้บริการการรักษาพยาบาลแก่ผู้ต้องขังของกรมราชทัณฑ์ 	บุษบา พรหมสุทธิรักษ์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2527	169	0	['การ', 'ศึกษา', 'การ', 'ให้', 'บริการ', 'การ', 'รักษาพยาบาล', 'แก่', 'ผู้', 'ต้อง', 'ขัง', 'ของ', 'กรมราชทัณฑ์', ' ']
1720	1721	ควรยกเลิกโทษประหารชีวิตหรือไม่.	เยาวลักษณ์ ศรีเผด็จ 	คณะนิติศาสตร์ 	2523	104	0	['ควร', 'ยกเลิก', 'โทษ', 'ประหาร', 'ชีวิต', 'หรือ', 'ไม่', '.']
1721	1722	ผลกระทบของการจ่ายค่าจ้างจูงใจที่มีต่อความพอใจในการทำงาน	มัทน บรรดาศักดิ์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2527	112	0	['ผล', 'กระทบ', 'ของ', 'การ', 'จ่าย', 'ค่า', 'จ้าง', 'จูงใจ', 'ที่', 'มี', 'ต่อ', 'ความ', 'พอใจ', 'ใน', 'การ', 'ทำ', 'งาน']
1722	1723	ความประสงค์ของการลงโทษอาญา 	สหธน รัตนไพจิตร 	คณะนิติศาสตร์ 	2527	163	0	['ความ', 'ประสงค์', 'ของ', 'การ', 'ลง', 'โทษ', 'อาญา', ' ']
1723	1724	หลักและวิธีปฏิบัติในการกำหนดอัตราค่าบริการของการรถไฟแห่งประเทศไทย.	ทานตะวัน แกล้วเขตการ 	คณะเศรษฐศาสตร์ 	2519	171	0	['หลัก', 'และ', 'วิธี', 'ปฏิบัติ', 'ใน', 'การ', 'กำหนด', 'อัตรา', 'ค่า', 'บริการ', 'ของ', 'การรถไฟแห่งประเทศไทย', '.']
1724	1725	ความเหมะสมของโทษจำคุกกรณีประมาททางอาญา.	นนทิยา ทองสุก 	มหาวิทยาลัยธรรมศาสตร์	543	126	0	['ความ', 'เหมะสม', 'ของ', 'โทษ', 'จำ', 'คุก', 'กรณี', 'ประมาท', 'ทาง', 'อาญา', '.']
1725	1726	การพิจารณาจัดตั้งพาณิชย์นาวีแห่งชาติของประเทศไทย.	วิเชียร นาคปริทัศน์ 	คณะเศรษฐศาสตร์ 	2514	357	0	['การ', 'พิจารณา', 'จัดตั้ง', 'พาณิชย์นาวีแห่ง', 'ชาติ', 'ของ', 'ประเทศไทย', '.']
1726	1727	ปัจจัยที่มีผลต่อลักษณะการบังคับใช้กฎหมายของเจ้าหน้าที่ตำรวจสายตรวจ 	อดิศัย อาภานันท์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2525	229	0	['ปัจจัย', 'ที่', 'มี', 'ผล', 'ต่อ', 'ลักษณะ', 'การ', 'บังคับ', 'ใช้', 'กฎหมาย', 'ของ', 'เจ้าหน้าที่', 'ตำรวจ', 'สายตรวจ', ' ']
1727	1728	กรณีคลองสุเอซ.	นิรันดร์ ภาณุพงศ์ 	คณะรัฐศาสตร์ 	2503	66	0	['กรณี', 'คลองสุเอซ', '.']
1728	1729	ทัศนะของประชาชนต่อประสิทธิภาพของตำรวจระดับสถานีในการให้บริการประชาชน 	ปิยะ สุขประเสริฐ 	คณะสังคมสงเคราะห์ศาสตร์ 	2525	169	0	['ทัศนะ', 'ของ', 'ประชาชน', 'ต่อ', 'ประสิทธิภาพ', 'ของ', 'ตำรวจ', 'ระดับ', 'สถานี', 'ใน', 'การ', 'ให้', 'บริการ', 'ประชาชน', ' ']
1729	1730	ปัจจัยที่มีผลต่อการมีส่วนร่วมของประชาชนในโครงการพัฒนาหมู่บ้าน	สุจินต์ ดาววีระกุล 	คณะสังคมสงเคราะห์ศาสตร์ 	2527	141	0	['ปัจจัย', 'ที่', 'มี', 'ผล', 'ต่อ', 'การ', 'มี', 'ส่วน', 'ร่วม', 'ของ', 'ประชาชน', 'ใน', 'โครงการ', 'พัฒนา', 'หมู่บ้าน']
1730	1731	การขนส่งบนทางหลวง.	เสรี สุคนธสิทธิ์ 	คณะเศรษฐศาสตร์ 	2506	99	0	['การ', 'ขนส่ง', 'บน', 'ทาง', 'หลวง', '.']
1731	1732	การวิเคราะห์รายจ่ายและผลตอบแทนขอโครงการสร้างทางสายประทาย-ยโสธร.	สมบัติ ปทุมทิพย์ 	คณะเศรษฐศาสตร์ 	2521	136	0	['การ', 'วิเคราะห์', 'ราย', 'จ่าย', 'และ', 'ผล', 'ตอบแทน', 'ขอ', 'โครงการ', 'สร้าง', 'ทาง', 'สายประทาย', '-', 'ยโสธร', '.']
1732	1733	งานสร้างทางตามโครงการทางหลวงท้องถิ่น.	มานิตย์ แพทย์จรัส 	คณะรัฐศาสตร์ 	2523	107	0	['งาน', 'สร้าง', 'ทาง', 'ตาม', 'โครงการ', 'ทาง', 'หลวง', 'ท้องถิ่น', '.']
1733	1734	การป้องกันอาชญากรรมในหน้าที่ตำรวจนครบาล	แผ้ว โสตถิพันธุ์ 	คณะรัฐศาสตร์ 	ม.ป.ป.	199	0	['การ', 'ป้องกัน', 'อาชญากรรม', 'ใน', 'หน้าที่', 'ตำรวจ', 'นครบาล']
1734	1735	บุคลิกภาพและทัศนคติทางการเมืองของนักเรียนนายร้อยตำรวจ	ธารินทร์ จันทราทิพย์ 	คณะรัฐศาสตร์ 	2526	79	0	['บุคลิกภาพ', 'และ', 'ทัศนคติ', 'ทาง', 'การ', 'เมือง', 'ของ', 'นัก', 'เรียน', 'นายร้อยตำรวจ']
1735	1736	อุตสาหกรรมทหารกับการพัฒนาเศรษฐกิจ	สรพล สมรรถกร 	คณะเศรษฐศาสตร์ 	2520	180	0	['อุตสาหกรรม', 'ทหาร', 'กับ', 'การ', 'พัฒนา', 'เศรษฐกิจ']
1736	1737	ผลการจำกัดปริมาณนำผลิตภัณฑ์สิ่งทอเข้าสหรัฐอเมริกาและกลุ่มตลาดร่วมยุโรป ต่อการส่งออกผลิตภัณฑ์สิ่งทอของไทย.	นิวัฒน์ ชัยรัตนฤกษ์ดี 	คณะเศรษฐศาสตร์ 	2524	190	0	['ผล', 'การ', 'จำกัด', 'ปริมาณ', 'นำ', 'ผลิตภัณฑ์', 'สิ่งทอ', 'เข้า', 'สหรัฐอเมริกา', 'และ', 'กลุ่ม', 'ตลาด', 'ร่วม', 'ยุโรป', ' ', 'ต่อ', 'การ', 'ส่ง', 'ออก', 'ผลิตภัณฑ์', 'สิ่งทอ', 'ของ', 'ไทย', '.']
1737	1738	การจัดระเบียบบริหารตำรวจทางหลวงในการรักษาสวัสดิภาพประชาชน	โพยม จันทรัคคะ 	คณะรัฐประศาสนศาสตร์ 	2508	201	0	['การ', 'จัด', 'ระเบียบ', 'บริหาร', 'ตำรวจ', 'ทาง', 'หลวง', 'ใน', 'การ', 'รักษา', 'สวัสดิภาพ', 'ประชาชน']
1738	1739	การตั้งราคาสินค้าสาธารณูปโภค  กรณีศึกษาวิสาหกิจพลังไฟฟ้า.	ธารทอง ไตรนรพงศ์ 	คณะเศรษฐศาสตร์ 	2524	120	0	['การ', 'ตั้ง', 'ราคา', 'สินค้า', 'สาธารณูปโภค', ' ', ' ', 'กรณี', 'ศึกษาวิสาหกิจพลัง', 'ไฟ', 'ฟ้า', '.']
1739	1740	บทบาทของตำรวจเกี่ยวกับอาชญากรรม	พูลสวัสดิ์ ลาลาภ 	คณะรัฐศาสตร์ 	2513	134	0	['บทบาท', 'ของ', 'ตำรวจ', 'เกี่ยว', 'กับ', 'อาชญากรรม']
1740	1741	การประกันในชั้นสอบสวน 	สุขุมาลย์ สุโขบล 	คณะสังคมสงเคราะห์ศาสตร์ 	2527	309	0	['การ', 'ประกัน', 'ใน', 'ชั้น', 'สอบสวน', ' ']
1741	1742	ความพึงพอใจในการปฏิบัติหน้าที่ราชการของสารวัตรสืบสวนสอบสวน สถานีตำรวจนครบาล 	สุวัฒน์ ธำรงศรีสกุล 	สาขาบริหารรัฐกิจ คณะรัฐศาสตร์ 	2527	125	0	['ความ', 'พึงพอใจ', 'ใน', 'การ', 'ปฏิบัติ', 'หน้าที่', 'ราชการ', 'ของ', 'สารวัตร', 'สืบสวนสอบสวน', ' ', 'สถานีตำรวจนครบาล', ' ']
1742	1743	การวิวัฒนาการผลิตของอุตสาหกรรมปูนซีเมนต์ไทย.	ผุสดี ห่อนาค 	คณะเศรษฐศาสตร์ 	2521	0	0	['การ', 'วิวัฒนาการ', 'ผลิต', 'ของ', 'อุตสาหกรรม', 'ปูน', 'ซีเมนต์', 'ไทย', '.']
1743	1744	การบริหารงานขององค์การเชื้อเพลิง ศึกษาเฉพาะกรณีปัญหาการจำหน่ายน้ำมัน ให้บริษัทการบินไทยจำกัด.	พจน์ พินิจ 	คณะรัฐศาสตร์ 	2522	171	0	['การ', 'บริหาร', 'งาน', 'ของ', 'องค์การเชื้อเพลิง', ' ', 'ศึกษา', 'เฉพาะ', 'กรณี', 'ปัญหา', 'การ', 'จำหน่าย', 'น้ำมัน', ' ', 'ให้', 'บริษัทการบินไทยจำกัด', '.']
1744	1745	มูลเหตุแห่งการกระทำผิดของผู้ต้องขังวัยหนุ่ม ศึกษาเฉพาะกรณีทัณฑสถานวัยหนุ่มนครปฐม.	อำภา เหล่าเอกภักดี 	คณะสังคมสงเคราะห์ศาสตร์ 	2523	156	0	['มูลเหตุ', 'แห่ง', 'การ', 'กระทำ', 'ผิด', 'ของ', 'ผู้', 'ต้อง', 'ขัง', 'วัย', 'หนุ่ม', ' ', 'ศึกษา', 'เฉพาะ', 'กรณี', 'ทัณฑสถานวัย', 'หนุ่มนครปฐม', '.']
1745	1746	อุตสาหกรรมน้ำมันพืชไทย	วารุณี ศศิวงศ์ภักดี 	คณะเศรษฐศาสตร์ 	2522	105	0	['อุตสาหกรรม', 'น้ำมัน', 'พืช', 'ไทย']
1746	1747	แนวทางการปฏิบัติต่อหญิงที่ถูกข่มขืนกระทำชำเรา 	วิภาภรณ์ คงเจริญ 	คณะสังคมสงเคราะห์ศาสตร์ 	2530	286	0	['แนวทาง', 'การ', 'ปฏิบัติ', 'ต่อ', 'หญิง', 'ที่', 'ถูก', 'ข่มขืน', 'กระทำ', 'ชำเรา', ' ']
1747	1748	ตลาดสุกร.	สาโรจน์ สุนันทิวัฒน์ 	คณะเศรษฐศาสตร์ 	2505	224	0	['ตลาด', 'สุกร', '.']
1748	1749	ปฏิกิริยาของสังคมต่อหญิงที่ถูกข่มขืน 	ปรีดา ศิริสวัสดิ์ 	คณะสังคมวิทยาและมานุษยวิทยา 	2529	166	0	['ปฏิกิริยา', 'ของ', 'สังคม', 'ต่อ', 'หญิง', 'ที่', 'ถูก', 'ข่มขืน', ' ']
1749	1750	ความผิดฐานข่มขืนกระทำชำเรา.	ประสิทธิ์ พัฒนอมร 	มหาวิทยาลัยธรรมศาสตร์	ม.ป.ป.	157	0	['ความ', 'ผิด', 'ฐาน', 'ข่มขืน', 'กระทำ', 'ชำเรา', '.']
1750	1751	ดีมานด์ของสุราขาว-ผสมในประเทศไทย ตั้งแต่ปี พ.ศ. 2512-2521.	บุญชัย พิทักษ์ดำรงกิจ 	คณะเศรษฐศาสตร์ 	2524	208	0	['ดีมานด์', 'ของ', 'สุรา', 'ขาว', '-', 'ผสม', 'ใน', 'ประเทศไทย', ' ', 'ตั้งแต่', 'ปี', ' ', 'พ.ศ.', ' ', '2512', '-', '2521', '.']
1751	1752	มูลเหตุจูงใจในการฆ่าสามี 	มนทิพ ดาราศรีศักดิ์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2527	237	0	['มูลเหตุ', 'จูงใจ', 'ใน', 'การ', 'ฆ่า', 'สามี', ' ']
1752	1753	การติดตามผลการบำบัดรักษาผู้ติดยาเสพติดให้โทษในโรงพยาบาลตำรวจ.	สุดจิต เจนนพกาญจน์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2523	376	0	['การ', 'ติดตาม', 'ผล', 'การ', 'บำบัด', 'รักษา', 'ผู้', 'ติด', 'ยา', 'เสพ', 'ติด', 'ให้', 'โทษ', 'ใน', 'โรงพยาบาลตำรวจ', '.']
1753	1754	ฝิ่นกับปัญหาสังคมในประเทศไทย.	ศิริวัฒน์ โอสถานุเคราะห์ 	คณะเศรษฐศาสตร์ 	2503	86	0	['ฝิ่น', 'กับ', 'ปัญหา', 'สังคม', 'ใน', 'ประเทศไทย', '.']
1754	1755	การติดยาเสพติดและบทบาทหน้าที่ของนักสังคมสงเคราะห์ในกระบวนการป้องกัน บำบัดรักษา 	นฤมล กำเหนิดรัตน์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2523	127	0	['การ', 'ติด', 'ยา', 'เสพ', 'ติด', 'และ', 'บทบาท', 'หน้าที่', 'ของ', 'นัก', 'สังคมสงเคราะห์', 'ใน', 'กระบวน', 'การ', 'ป้องกัน', ' ', 'บำบัดรักษา', ' ']
1755	1756	การศึกษาเกี่ยวกับความรู้ ทัศนคติ และการปฏิบัติต่อนักเรียนผู้ติดยาเสพติด ผงขาว และกัญชา ของครูโรงเรียนสังกัด องค์การบริหารส่วนจังหวัดสิงห์บุรี	อินทรีย์ ผูกเกษร 	คณะสังคมสงเคราะห์ศาสตร์ 	2521	84	0	['การ', 'ศึกษา', 'เกี่ยว', 'กับ', 'ความ', 'รู้', ' ', 'ทัศนคติ', ' ', 'และ', 'การ', 'ปฏิบัติ', 'ต่อ', 'นัก', 'เรียน', 'ผู้', 'ติด', 'ยา', 'เสพ', 'ติด', ' ', 'ผง', 'ขาว', ' ', 'และ', 'กัญชา', ' ', 'ของ', 'ครู', 'โรง', 'เรียน', 'สังกัด', ' ', 'องค์การบริหารส่วนจังหวัดสิงห์บุรี']
1756	1757	การพัฒนาการทำสวนยางในประเทศไทย.	บุญชู ดิษยวณิช 	คณะเศรษฐศาสตร์ 	2507	230	0	['การ', 'พัฒนา', 'การ', 'ทำ', 'สวน', 'ยาง', 'ใน', 'ประเทศไทย', '.']
1757	1758	เปรียบเทียบต้นทุนการตัดอ้อยโดยแรงงานและโดยเครื่องจักร 	สุนีย์ บุษยวิทย์ 	คณะเศรษฐศาสตร์ 	2521	132	0	['เปรียบเทียบ', 'ต้นทุน', 'การ', 'ตัด', 'อ้อย', 'โดย', 'แรงงาน', 'และ', 'โดย', 'เครื่อง', 'จักร', ' ']
1758	1759	ศึกษาปัจจัยที่สนับสนุนและที่เป็นอุปสรรคต่อการปฏิบัติงานการป้องกันและปราบปรามยาเสพติดในสถานศึกษา	พรศรี พัฒนพงศ์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2520	136	0	['ศึกษา', 'ปัจจัย', 'ที่', 'สนับสนุน', 'และ', 'ที่', 'เป็น', 'อุปสรรค', 'ต่อ', 'การ', 'ปฏิบัติ', 'งาน', 'การ', 'ป้องกันและปราบปราม', 'ยา', 'เสพ', 'ติด', 'ใน', 'สถาน', 'ศึกษา']
1759	1760	สุขภาพจิตและการปรับตัวของเด็กหนีบ้านที่รับการรักษา ณ โรงพยาบาลยุวประสาทไวทโยปถัมภ์	นพพร นพเจริญกุล 	คณะสังคมสงเคราะห์ศาสตร์ 	2521	99	0	['สุขภาพ', 'จิต', 'และ', 'การ', 'ปรับ', 'ตัว', 'ของ', 'เด็ก', 'หนี', 'บ้าน', 'ที่', 'รับ', 'การ', 'รักษา', ' ', 'ณ', ' ', 'โรงพยาบาลยุวประสาท', 'ไวทโยปถัมภ์']
1760	1761	การให้การสงเคราะห์เด็กหญิงเร่ร่อนในสถานแรกรับเด็กหญิงพญาไท	พจนา นารถนรกิจ 	คณะสังคมสงเคราะห์ศาสตร์ 	2521	148	0	['การ', 'ให้', 'การ', 'สงเคราะห์', 'เด็ก', 'หญิง', 'เร่', 'ร่อน', 'ใน', 'สถาน', 'แรก', 'รับ', 'เด็กหญิงพญาไท']
1761	1762	อิทธิพลของแหล่งเสื่อมโทรมที่มีต่ออาชญากรรม.	พักตร์พริ้ง วัชระ 	คณะรัฐศาสตร์ 	ม.ป.ป.	102	0	['อิทธิพล', 'ของ', 'แหล่ง', 'เสื่อมโทรม', 'ที่', 'มี', 'ต่อ', 'อาชญากรรม.']
1762	1763	การศึกษาระบบการค้าข้าวของเอกชนและรัฐบาล ในกรุงเทพมหานคร.	นวลนุช พิริยวิทโยภาส 	คณะเศรษฐศาสตร์ 	2523	152	0	['การ', 'ศึกษา', 'ระบบ', 'การ', 'ค้า', 'ข้าว', 'ของ', 'เอกชน', 'และ', 'รัฐบาล', ' ', 'ใน', 'กรุงเทพมหานคร', '.']
1763	1764	การศึกษาปัญหา ความต้องการ และอุปสรรคของคนพิการที่รับการฝึกอาชีพ ณ ศูนย์ฟื้นฟูอาชีพคนพิการพระประแดง กรมประชาสงเคราะห์ กระทรวงมหาดไทย	สุปรีดา คงธรรม 	คณะสังคมสงเคราะห์ศาสตร์ 	2522	175	0	['การ', 'ศึกษา', 'ปัญหา', ' ', 'ความ', 'ต้องการ', ' ', 'และ', 'อุปสรรค', 'ของ', 'คน', 'พิการ', 'ที่', 'รับ', 'การ', 'ฝึก', 'อาชีพ', ' ', 'ณ', ' ', 'ศูนย์', 'ฟื้นฟู', 'อาชีพ', 'คน', 'พิการ', 'พระประแดง', ' ', 'กรมประชาสงเคราะห์', ' ', 'กระทรวงมหาดไทย']
1764	1765	ปัจจัยทางสังคมและเศรษฐกิจที่มีผลกระทบต่อความพิการของทหาร ตำรวจ และประชาชนอาสาสมัคร ผู้ซึ่งปฏิบัติหน้าที่ปราบปรามการกระทำอันเป็นภัย ต่อความมั่นคงของชาติ.	นิยม ทรรทรานนท์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2522	141	0	['ปัจจัย', 'ทาง', 'สังคม', 'และ', 'เศรษฐกิจ', 'ที่', 'มี', 'ผล', 'กระทบ', 'ต่อ', 'ความ', 'พิการ', 'ของ', 'ทหาร', ' ', 'ตำรวจ', ' ', 'และ', 'ประชาชน', 'อาสา', 'สมัคร', ' ', 'ผู้', 'ซึ่ง', 'ปฏิบัติ', 'หน้าที่', 'ปราบปราม', 'การ', 'กระทำ', 'อัน', 'เป็น', 'ภัย', ' ', 'ต่อ', 'ความ', 'มั่นคง', 'ของ', 'ชาติ', '.']
1765	1766	ผลกระทบของการใช้นโยบายรักษาเสถียรภาพราคาข้าวเปลือกที่มีต่อผู้ผลิต.	เสน่ห์ บุญทมานพ 	คณะเศรษฐศาสตร์ 	2524	213	0	['ผล', 'กระทบ', 'ของ', 'การ', 'ใช้', 'นโยบาย', 'รักษา', 'เสถียรภาพ', 'ราคา', 'ข้าว', 'เปลือก', 'ที่', 'มี', 'ต่อ', 'ผู้', 'ผลิต', '.']
1766	1767	สุขภาพจิตผู้สูงอายุ ศึกษาเฉพาะกรณี 	ประพิมพ์ดาว สุคนธ์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2526	185	0	['สุขภาพ', 'จิต', 'ผู้', 'สูง', 'อายุ', ' ', 'ศึกษา', 'เฉพาะ', 'กรณี', ' ']
1767	1768	การวิเคราะห์ระบบการตลาดของข้าวและบริษัทส่งข้าวออกของไทย.	วรรณา เลี้ยววาริณ 	คณะเศรษฐศาสตร์ 	2524	187	0	['การ', 'วิเคราะห์', 'ระบบ', 'การ', 'ตลาด', 'ของ', 'ข้าว', 'และ', 'บริษัท', 'ส่ง', 'ข้าว', 'ออก', 'ของ', 'ไทย', '.']
1768	1769	โรงสีสหกรณ์-เปรียบเทียบกับโรงสีเอกชน.	นรินทร์พร ชูวิสฐกุล 	คณะเศรษฐศาสตร์ 	2520	78	0	['โรงสี', 'สหกรณ์', '-', 'เปรียบเทียบ', 'กับ', 'โรง', 'สี', 'เอกชน.']
1769	1770	การศึกษาแนวคิดและการปฏิบัติงานในการให้บริการครอบครัวอุปการะ.	อภิญญา เวชยชัย 	คณะสังคมสงเคราะห์ศาสตร์ 	2527	393	0	['การ', 'ศึกษา', 'แนว', 'คิด', 'และ', 'การ', 'ปฏิบัติ', 'งาน', 'ใน', 'การ', 'ให้', 'บริการ', 'ครอบครัว', 'อุปการะ', '.']
1770	1771	การใช้กิจกรรมนันทนาการในงานกลุ่มสังคมเพื่อพัฒนาเด็กและเยาวชนของสถานสงเคราะห์เด็ก กรมประชาสงเคราะห์	เฟื่องฟ้า สิงหสกุลไกร 	คณะสังคมสงเคราะห์ศาสตร์ 	2527	221	0	['การ', 'ใช้', 'กิจกรรม', 'นันทนาการ', 'ใน', 'งาน', 'กลุ่ม', 'สังคม', 'เพื่อ', 'พัฒนา', 'เด็ก', 'และ', 'เยาวชน', 'ของ', 'สถานสงเคราะห์', 'เด็ก', ' ', 'กรมประชาสงเคราะห์']
1771	1772	การพัฒนาด้านเมล็ดพันธุ์และการประเมินผลตอบแทนของการลงทุนด้านการวิจัย และการผลิตเมล็ดพันธุ์ข้าวโพดของรัฐ.	นิตยา ดุลยสถิตย์ 	คณะเศรษฐศาสตร์ 	2527	146	0	['การ', 'พัฒนา', 'ด้าน', 'เมล็ด', 'พันธุ์', 'และ', 'การ', 'ประเมิน', 'ผล', 'ตอบแทน', 'ของ', 'การ', 'ลง', 'ทุน', 'ด้าน', 'การ', 'วิจัย', ' ', 'และ', 'การ', 'ผลิต', 'เมล็ด', 'พันธุ์', 'ข้าวโพด', 'ของ', 'รัฐ', '.']
1772	1773	กระบวนพิจารณาคดีอาญาเกี่ยวกับเด็กและเยาวชน.	สดศรี น้าประเสริฐ 	คณะนิติศาสตร์ 	2524	200	0	['กระบวน', 'พิจารณา', 'คดี', 'อาญา', 'เกี่ยว', 'กับ', 'เด็ก', 'และ', 'เยาวชน', '.']
1773	1774	ความยุติธรรมทางสังคมในด้านแรงงาน.	ศิระชัย พุทธิแพทย์ 	คณะเศรษฐศาสตร์ 	ม.ป.ป.	98	0	['ความ', 'ยุติธรรม', 'ทาง', 'สังคม', 'ใน', 'ด้าน', 'แรงงาน', '.']
1774	1775	การศึกษาวิเคราะห์สภาพและปัญหาแรงงานในอุตสาหกรรมก่อสร้างอาคาร ในเขตกรุงเทพมหานคร.	มรกต สิงหะคเชนทร์ 	คณะสังคมสงเคราะห์ศาสตร์ 	2522	243	0	['การ', 'ศึกษา', 'วิเคราะห์', 'สภาพ', 'และ', 'ปัญหา', 'แรงงาน', 'ใน', 'อุตสาหกรรม', 'ก่อสร้าง', 'อาคาร', ' ', 'ใน', 'เขต', 'กรุงเทพมหานคร', '.']
1775	1776	การศึกษา ปัญหา สาเหตุ ความไม่ต้องการบุตรของผู้ป่วยสูติกรรม ศึกษาเฉพาะกรณีโรงพยาบาลราชวิถี กรุงเทพมหานคร.	รุจิรา อุณวาทพานิช 	คณะสังคมสงเคราะห์ศาสตร์ 	2526	136	0	['การ', 'ศึกษา', ' ', 'ปัญหา', ' ', 'สาเหตุ', ' ', 'ความ', 'ไม่', 'ต้องการ', 'บุตร', 'ของ', 'ผู้', 'ป่วย', 'สูติกรรม', ' ', 'ศึกษา', 'เฉพาะ', 'กรณี', 'โรงพยาบาลราชวิถี', ' ', 'กรุงเทพมหานคร', '.']
